ID,RA,Dec,Gal Long,Gal Lat,Ecl Long,Ecl Lat
1620,12.3767331755,-54.9722222222,303.525127024,-62.1538060519,339.198836385,-53.1562866
1621,20.3767331755,-54.9722222222,293.841696259,-61.6221622022,345.168742582,-56.1848400209
1622,28.3767331755,-54.9722222222,285.073841642,-59.9516344767,351.492557287,-59.299955996
1623,36.3767331755,-54.9722222222,277.826411148,-57.3299716888,358.329436511,-62.4680475012
1624,44.3767331755,-54.9722222222,272.248641589,-53.985346193,5.91536747667,-65.6463452018
1625,52.3767331755,-54.9722222222,268.203129862,-50.1267023044,14.6083277582,-68.7760471451
1626,60.3767331755,-54.9722222222,265.451019753,-45.9218179823,24.9554002772,-71.7696562935
1627,68.3767331755,-54.9722222222,263.756278066,-41.4987330529,37.7605226267,-74.4883747171
1628,76.3767331755,-54.9722222222,262.923636361,-36.954927443,54.0080008444,-76.7086752334
1629,84.3767331755,-54.9722222222,262.803950525,-32.3666963814,74.188408274,-78.1062432064
1630,92.3767331755,-54.9722222222,263.287975787,-27.7965422192,96.7983637368,-78.3575670096
1631,100.376733176,-54.9722222222,264.29772566,-23.2985092909,118.291991961,-77.3904087001
1632,108.376733176,-54.9722222222,265.778521837,-18.9219145356,136.137193804,-75.4578244698
1633,116.376733176,-54.9722222222,267.692381322,-14.7139149365,150.210482561,-72.9069720502
1634,124.376733176,-54.9722222222,270.012555018,-10.7212150389,161.434129439,-70.0035221155
1635,132.376733176,-54.9722222222,272.718839034,-6.99108054024,170.713106151,-66.9160507567
1636,140.376733176,-54.9722222222,275.79332373,-3.57171694863,178.692080558,-63.7492623553
1637,148.376733176,-54.9722222222,279.216386252,-0.512001698571,185.795911323,-60.5715105737
1638,156.376733176,-54.9722222222,282.962928724,2.13946979254,192.303018896,-57.4309282958
1639,164.376733176,-54.9722222222,286.999093525,4.33603810887,198.399308237,-54.3642004406
1640,172.376733176,-54.9722222222,291.279902298,6.0352601125,204.212131803,-51.4013257042
1641,180.376733176,-54.9722222222,295.748379184,7.20159864268,209.830949203,-48.5682424274
1642,188.376733176,-54.9722222222,300.336625197,7.80914306164,215.319920923,-45.8882889464
1643,196.376733176,-54.9722222222,304.96895314,7.8438700706,220.725700971,-43.3829985709
1644,204.376733176,-54.9722222222,309.566644414,7.30496678588,226.082354225,-41.0724930728
1645,212.376733176,-54.9722222222,314.053369842,6.20490959785,231.414530796,-38.9756196066
1646,220.376733176,-54.9722222222,318.360085594,4.56827995373,236.739575155,-37.109915798
1647,228.376733176,-54.9722222222,322.428398773,2.4295932775,242.068987049,-35.4914576687
1648,236.376733176,-54.9722222222,326.211894377,-0.169393290316,247.409498494,-34.1346307421
1649,244.376733176,-54.9722222222,329.675473849,-3.18239740263,252.763938034,-33.0518584652
1650,252.376733176,-54.9722222222,332.793143005,-6.56095595169,258.131993155,-32.2533195529
1651,260.376733176,-54.9722222222,335.544811469,-10.2561609514,263.510939736,-31.7466841868
1652,268.376733176,-54.9722222222,337.912571493,-14.2196983671,268.896376068,-31.5368963706
1653,276.376733176,-54.9722222222,339.876715682,-18.4041966628,274.282975301,-31.6260250891
1654,284.376733176,-54.9722222222,341.41152227,-22.7629245681,279.665253436,-32.0131999617
1655,292.376733176,-54.9722222222,342.480634887,-27.2488554916,285.03834046,-32.6946381996
1656,300.376733176,-54.9722222222,343.031714976,-31.8130501194,290.398740573,-33.6637599152
1657,308.376733176,-54.9722222222,342.989985176,-36.4022059123,295.745073673,-34.9113795556
1658,316.376733176,-54.9722222222,342.250432483,-40.9550878967,301.078804285,-36.4259534901
1659,324.376733176,-54.9722222222,340.669158117,-45.3974137365,306.404985066,-38.1938581419
1660,332.376733176,-54.9722222222,338.056542327,-49.6347256705,311.7330701,-40.1996695859
1661,340.376733176,-54.9722222222,334.180382995,-53.5432041143,317.077890274,-42.4264136214
1662,348.376733176,-54.9722222222,328.798282755,-56.9602100006,322.460934694,-44.8557534125
1663,356.376733176,-54.9722222222,321.752132722,-59.6812474315,327.912159669,-47.4680774822
1664,5.00795324414,-59.8333333333,310.144199002,-56.8529750557,328.747090566,-54.1645370925
1665,14.0079532441,-59.8333333333,301.864078015,-57.2853931388,334.512085066,-57.3137514417
1666,23.0079532441,-59.8333333333,293.685663444,-56.5602389155,340.498067085,-60.6201767407
1667,32.0079532441,-59.8333333333,286.333834196,-54.7576073553,346.840498577,-64.0541152533
1668,41.0079532441,-59.8333333333,280.256739145,-52.0518533934,353.760272831,-67.5808250931
1669,50.0079532441,-59.8333333333,275.58689757,-48.6516674512,1.64192533507,-71.1553989182
1670,59.0079532441,-59.8333333333,272.247761668,-44.7543736297,11.2099349606,-74.7104285894
1671,68.0079532441,-59.8333333333,270.075515792,-40.5266343967,23.9483961425,-78.1231183853
1672,77.0079532441,-59.8333333333,268.895594981,-36.1031610785,43.0070485277,-81.1199942397
1673,86.0079532441,-59.8333333333,268.556081615,-31.5927791756,73.2558563623,-83.0435900256
1674,95.0079532441,-59.8333333333,268.93641128,-27.0857686041,110.862465995,-82.909628376
1675,104.007953244,-59.8333333333,269.945260852,-22.6601698634,139.655532221,-80.8096893346
1676,113.007953244,-59.8333333333,271.514752217,-18.3865455657,157.739122542,-77.7411328029
1677,122.007953244,-59.8333333333,273.593914316,-14.3312898602,169.990682391,-74.3023993317
1678,131.007953244,-59.8333333333,276.142359222,-10.5586763607,179.306963143,-70.7405704259
1679,140.007953244,-59.8333333333,279.124367322,-7.13177427699,187.048437186,-67.1689479607
1680,149.007953244,-59.8333333333,282.503415092,-4.11228774046,193.885292706,-63.6512290958
1681,158.007953244,-59.8333333333,286.237301543,-1.55934741836,200.176733548,-60.2306967144
1682,167.007953244,-59.8333333333,290.274264196,0.472662415156,206.130832462,-56.9413052175
1683,176.007953244,-59.8333333333,294.5506772,1.93701693689,211.876041246,-53.8123308735
1684,185.007953244,-59.8333333333,298.990936242,2.79788136245,217.495604158,-50.8704509186
1685,194.007953244,-59.8333333333,303.509834494,3.03325934173,223.045248502,-48.1406660661
1686,203.007953244,-59.8333333333,308.017134437,2.63700997657,228.562804067,-45.6466379394
1687,212.007953244,-59.8333333333,312.423358038,1.61943946277,234.073697582,-43.4106954207
1688,221.007953244,-59.8333333333,316.645390053,0.00631526033912,239.59424962,-41.4536363844
1689,230.007953244,-59.8333333333,320.610556904,-2.16344555556,245.133777499,-39.7943990522
1690,239.007953244,-59.8333333333,324.258367238,-4.84085963935,250.696057497,-38.4496569781
1691,248.007953244,-59.8333333333,327.539791889,-7.97007824225,256.280464724,-37.433385071
1692,257.007953244,-59.8333333333,330.414496455,-11.491143248,261.882975853,-36.7564421686
1693,266.007953244,-59.8333333333,332.846654384,-15.3419282544,267.49713708,-36.4262134723
1694,275.007953244,-59.8333333333,334.799893428,-19.4590837598,273.115044178,-36.4463508403
1695,284.007953244,-59.8333333333,336.231703554,-23.7779255962,278.728344079,-36.816639321
1696,293.007953244,-59.8333333333,337.087414736,-28.2312376302,284.329245345,-37.5330047902
1697,302.007953244,-59.8333333333,337.293783504,-32.7469175722,289.911518065,-38.5876617844
1698,311.007953244,-59.8333333333,336.752502366,-37.2443156469,295.47147218,-39.9693850486
1699,320.007953244,-59.8333333333,335.334944149,-41.6290764086,301.008927067,-41.6638752195
1700,329.007953244,-59.8333333333,332.881902644,-45.786476384,306.528224558,-43.6541799203
1701,338.007953244,-59.8333333333,329.216982424,-49.5740778759,312.039395638,-45.9211265869
1702,347.007953244,-59.8333333333,324.189308984,-52.8167668527,317.559678163,-48.4437213099
1703,356.007953244,-59.8333333333,317.762965623,-55.3114987408,323.115724518,-51.1994658155
1704,5.90461972933,-64.6944444444,307.773048962,-52.1715272054,323.083469441,-57.8819807486
1705,16.190334015,-64.6944444444,300.600521359,-52.3734542081,328.6170272,-61.267676687
1706,26.4760483008,-64.6944444444,293.64145349,-51.4401079089,334.208926771,-64.8597111537
1707,36.7617625865,-64.6944444444,287.476331391,-49.4662916892,339.94623725,-68.6269841817
1708,47.0474768722,-64.6944444444,282.459726367,-46.6281416431,345.992693276,-72.537306458
1709,57.3331911579,-64.6944444444,278.705362292,-43.1323685916,352.703784556,-76.5556265284
1710,67.6189054436,-64.6944444444,276.165270221,-39.1782722036,1.04544976962,-80.6371127431
1711,77.9046197293,-64.6944444444,274.718557441,-34.9407792831,14.9015895591,-84.6877493685
1712,88.190334015,-64.6944444444,274.229738161,-30.568284852,67.4817084418,-87.9946909962
1713,98.4760483008,-64.6944444444,274.576180884,-26.1871095272,155.888730413,-86.0358393567
1714,108.761762586,-64.6944444444,275.656239301,-21.9074572446,175.142600711,-82.0636076571
1715,119.047476872,-64.6944444444,277.387795839,-17.8285942927,184.623831936,-77.9764551772
1716,129.333191158,-64.6944444444,279.702765353,-14.0424741181,191.734472369,-73.9302007103
1717,139.618905444,-64.6944444444,282.540233716,-10.6356244444,197.955662797,-69.9781568858
1718,149.904619729,-64.6944444444,285.839523628,-7.68930344718,203.775864037,-66.1574369107
1719,160.190334015,-64.6944444444,289.534039444,-5.27802905998,209.405549813,-62.5008865472
1720,170.476048301,-64.6944444444,293.546735797,-3.46673852209,214.951903936,-59.0398770692
1721,180.761762586,-64.6944444444,297.788077806,-2.3070792602,220.475699996,-55.8050561684
1722,191.047476872,-64.6944444444,302.157102294,-1.83360156936,226.013475155,-52.8264228777
1723,201.333191158,-64.6944444444,306.545517204,-2.06077409454,231.587294357,-50.1330854659
1724,211.618905444,-64.6944444444,310.843856225,-2.98162775211,237.209454013,-47.7528225587
1725,221.904619729,-64.6944444444,314.947970488,-4.56841680057,242.88494775,-45.7115049058
1726,232.190334015,-64.6944444444,318.764011047,-6.77510585339,248.612921226,-44.0324234262
1727,242.476048301,-64.6944444444,322.210613313,-9.54099316224,254.387706245,-42.7355741505
1728,252.761762586,-64.6944444444,325.217906284,-12.7945541893,260.199736383,-41.8369596101
1729,263.047476872,-64.6944444444,327.723764958,-16.4566597975,266.036495091,-41.347972137
1730,273.333191158,-64.6944444444,329.668126752,-20.4425697345,271.883554143,-41.2749229557
1731,283.618905444,-64.6944444444,330.986239763,-24.6623674199,277.725697608,-41.618769578
1732,293.904619729,-64.6944444444,331.601665247,-29.0196883955,283.548086861,-42.3750733267
1733,304.190334015,-64.6944444444,331.420092773,-33.4087011797,289.33740574,-43.5341920129
1734,314.476048301,-64.6944444444,330.326011574,-37.7094312075,295.08293281,-45.0816850332
1735,324.761762586,-64.6944444444,328.186580636,-41.7819208404,300.777519312,-46.9988848355
1736,335.047476872,-64.6944444444,324.870909097,-45.4608338577,306.418505794,-49.2635738188
1737,345.333191158,-64.6944444444,320.296452978,-48.5544769683,312.0086912,-51.8507007538
1738,355.618905444,-64.6944444444,314.508961854,-50.8555329952,317.557593834,-54.7330744357
1739,7.26365122534,-69.5555555556,305.818837879,-47.4470329646,316.190727123,-61.315265041
1740,19.6774443288,-69.5555555556,299.420552829,-47.3863279292,321.144321839,-65.025333964
1741,32.0912374322,-69.5555555556,293.377319399,-46.1193619047,325.602768629,-68.9912466128
1742,44.5050305357,-69.5555555556,288.227395818,-43.7815249689,329.250749052,-73.1572013472
1743,56.9188236391,-69.5555555556,284.276513308,-40.5914385679,331.315988237,-77.4548206968
1744,69.3326167426,-69.5555555556,281.60868898,-36.7958234175,329.373424521,-81.7699743839
1745,81.746409846,-69.5555555556,280.168509532,-32.6319885586,311.979756414,-85.7094830287
1746,94.1602029495,-69.5555555556,279.840603046,-28.3125365933,244.413033919,-86.6226276038
1747,106.573996053,-69.5555555556,280.497621625,-24.0241776504,213.332772137,-83.143655582
1748,118.987789156,-69.5555555556,282.020005194,-19.9320258566,208.620140049,-78.8745664126
1749,131.40158226,-69.5555555556,284.298672505,-16.1841833427,209.801141829,-74.5542777272
1750,143.815375363,-69.5555555556,287.229494016,-12.9142362784,213.054900065,-70.3368126682
1751,156.229168467,-69.5555555556,290.705066136,-10.2408652587,217.295242,-66.2990954384
1752,168.64296157,-69.5555555556,294.607318916,-8.26468081504,222.108115909,-62.4996776346
1753,181.056754674,-69.5555555556,298.80346738,-7.0631145942,227.30361144,-58.9905502691
1754,193.470547777,-69.5555555556,303.146828824,-6.68482789663,232.78137214,-55.8201032046
1755,205.884340881,-69.5555555556,307.48249971,-7.14541841629,238.480485606,-53.0335630439
1756,218.298133984,-69.5555555556,311.656027637,-8.42591310275,244.35781685,-50.6724460284
1757,230.711927087,-69.5555555556,315.521916655,-10.4745930045,250.377660637,-48.7735391054
1758,243.125720191,-69.5555555556,318.948879153,-13.2114906986,256.506598228,-47.3676669299
1759,255.539513294,-69.5555555556,321.820144933,-16.5340120222,262.711091502,-46.478441073
1760,267.953306398,-69.5555555556,324.028996372,-20.3219094201,268.956677524,-46.1211718073
1761,280.367099501,-69.5555555556,325.471169197,-24.4401988053,275.208122534,-46.302102363
1762,292.780892605,-69.5555555556,326.036713815,-28.739257686,281.430065823,-47.0180825911
1763,305.194685708,-69.5555555556,325.604987429,-33.0520698171,287.58773201,-48.2567331642
1764,317.608478812,-69.5555555556,324.048571607,-37.1895291648,293.647294662,-49.9970744463
1765,330.022271915,-69.5555555556,321.255324381,-40.9363952191,299.575445145,-52.2105229384
1766,342.436065018,-69.5555555556,317.1796122,-44.0534388462,305.337603815,-54.8621069559
1767,354.849858122,-69.5555555556,311.924093929,-46.2946509503,310.893855549,-57.9117261181
1768,9.549045259,-74.4166666667,304.141052733,-42.680483933,307.722325682,-64.3548422656
1769,25.201219172,-74.4166666667,298.480674224,-42.2822240725,311.123715036,-68.3207475978
1770,40.8533930851,-74.4166666667,293.377211236,-40.5668326479,312.452890903,-72.4899858387
1771,56.5055669981,-74.4166666667,289.369700814,-37.7508428488,309.821270706,-76.6247884578
1772,72.1577409112,-74.4166666667,286.725562979,-34.1452039174,298.95188064,-80.223142555
1773,87.8099148242,-74.4166666667,285.485150528,-30.0861749878,274.243004556,-82.109187745
1774,103.462088737,-74.4166666667,285.55817799,-25.8940035148,246.414476914,-80.9918449902
1775,119.11426265,-74.4166666667,286.798384359,-21.8575222293,232.069873406,-77.7127554339
1776,134.766436563,-74.4166666667,289.039294444,-18.2313883641,227.722521055,-73.6574356518
1777,150.418610476,-74.4166666667,292.102301487,-15.2352503792,228.209294031,-69.467667003
1778,166.070784389,-74.4166666667,295.792400452,-13.0496953195,231.148509781,-65.4282829532
1779,181.722958302,-74.4166666667,299.893318588,-11.8083186789,235.480211793,-61.7030459306
1780,197.375132216,-74.4166666667,304.16906531,-11.5883229623,240.6830902,-58.4083981047
1781,213.027306129,-74.4166666667,308.373615101,-12.4035160374,246.468203992,-55.6365059146
1782,228.679480042,-74.4166666667,312.265155153,-14.2029302347,252.653166362,-53.4621697932
1783,244.331653955,-74.4166666667,315.618388613,-16.8757237806,259.105924121,-51.9439362334
1784,259.983827868,-74.4166666667,318.229641812,-20.2600541469,265.717938128,-51.1230904405
1785,275.636001781,-74.4166666667,319.914144785,-24.1520514797,272.390876491,-51.0221892768
1786,291.288175694,-74.4166666667,320.500340302,-28.3116398221,279.029577987,-51.6440323748
1787,306.940349607,-74.4166666667,319.831023872,-32.4643983437,285.537132829,-52.9715218451
1788,322.59252352,-74.4166666667,317.78545982,-36.3025288724,291.808788998,-54.9684658904
1789,338.244697433,-74.4166666667,314.337253641,-39.4932716612,297.720926277,-57.5809882418
1790,353.896871346,-74.4166666667,309.646962633,-41.7078976893,303.10906061,-60.7387845144
1791,14.2054714157,-79.2777777778,302.614826324,-37.8471595357,297.313428475,-66.8713741823
1792,35.3819420039,-79.2777777778,297.816498674,-36.9396872227,297.428292164,-70.7894087075
1793,56.5584125922,-79.2777777778,293.94913065,-34.5923517545,292.401853727,-74.4113440583
1794,77.7348831804,-79.2777777778,291.572117457,-31.2200338728,279.97446675,-76.8489022809
1795,98.9113537686,-79.2777777778,290.870230826,-27.3499066782,262.582158876,-77.0491737324
1796,120.087824357,-79.2777777778,291.757712971,-23.5144913847,248.9917301,-74.9010365038
1797,141.264294945,-79.2777777778,293.99532528,-20.1916822526,242.918612092,-71.3956833417
1798,162.440765533,-79.2777777778,297.254968416,-17.7722913254,242.388784684,-67.4819404925
1799,183.617236122,-79.2777777778,301.145736067,-16.5344597576,245.173731611,-63.735412581
1800,204.79370671,-79.2777777778,305.232963514,-16.6199082765,249.922032842,-60.5044866985
1801,225.970177298,-79.2777777778,309.066937118,-18.0188507213,255.85404024,-58.0188054316
1802,247.146647886,-79.2777777778,312.217198638,-20.5711124602,262.476860834,-56.4327765178
1803,268.323118475,-79.2777777778,314.299877991,-23.9828362073,269.43045936,-55.8392167752
1804,289.499589063,-79.2777777778,314.996251594,-27.8506947965,276.407556647,-56.272120512
1805,310.676059651,-79.2777777778,314.081859498,-31.6877315283,283.104311532,-57.7067618462
1806,331.852530239,-79.2777777778,311.497998863,-34.9579069524,289.173052335,-60.05965221
1807,353.029000827,-79.2777777778,307.473095462,-37.1413950298,294.149340022,-63.1865430631
1808,29.9168657787,-84.1388888889,300.891638458,-32.7166957476,284.211033575,-68.8974116641
1809,62.644138506,-84.1388888889,297.72239552,-30.8158165251,278.517168032,-71.5777800617
1810,95.3714112332,-84.1388888889,296.363318778,-27.7389587699,268.167077069,-72.3852504308
1811,128.098683961,-84.1388888889,297.105431045,-24.5097213999,258.907888456,-70.8444474964
1812,160.825956688,-84.1388888889,299.580031857,-22.1204492947,255.178135375,-67.8198996794
1813,193.553229415,-84.1388888889,303.007944799,-21.2675509089,256.613843709,-64.5738114496
1814,226.280502142,-84.1388888889,306.414534594,-22.1940587534,261.325458452,-62.0432703398
1815,259.00777487,-84.1388888889,308.829400228,-24.635846605,267.698218119,-60.7842653431
1816,291.735047597,-84.1388888889,309.48614568,-27.8800709625,274.463257962,-61.0373809758
1817,324.462320324,-84.1388888889,308.038908075,-30.9268451576,280.441703198,-62.7557949431
1818,357.189593051,-84.1388888889,304.811428777,-32.7589303719,284.276102316,-65.6002689464
1819,332.723572782,-89.0,303.661228609,-27.8908831222,272.174953086,-66.0844866252
1820,44.7235727816,-89.0,302.334185484,-27.9762873437,271.819032591,-67.2515335441
1821,116.723572782,-89.0,301.843402138,-26.8844389753,268.808789577,-67.4469970713
1822,188.723572782,-89.0,302.851596008,-26.13083384,267.513660598,-66.3867366741
1823,260.723572782,-89.0,303.969214027,-26.7476406696,269.592602399,-65.5707039526
